ts	imei	mwra	p.android.gm	p.android.externalstorage	p.android.chrome	p.system	p.android.settings	p.android.packageinstaller	p.android.documentsui	p.google	p.notifier	p.olauncher	p.android.defcontainer	p.android.vending	p.process.gapps	p.simulator	p.dogalize	p.android.gms	p.browser.provider	p.gms.persistent	p.katana	p.inputmethod.latin
2018-05-15 01:28:00	3590433799317661719	1.00000	10.07221	8.90704	12.56357	8.68896	9.70196	10.26424	10.45187	0.01191	26.66458	15.77496	39.00361	29.48422	57.13336	87.79927	1.99670	52.01535	78.44476	33.18945	16.72913	62.61954
2018-05-15 01:29:00	359043379931766585	1.00000	14.77271	9.19975	14.53010	9.42230	8.94233	7.71794	11.75823	0.00027	48.85116	34.27185	51.45930	47.11598	22.65977	75.72908	3.13161	79.80883	88.83349	49.50735	80.29916	2.77175
2018-05-15 01:30:00	863033069630348230	1.00000	15.73815	8.66958	14.29141	7.93233	8.74039	10.50782	12.26210	0.00012	43.76824	46.74224	25.43450	30.78261	6.52737	76.05479	21.59433	80.11154	63.93246	62.60455	16.64738	21.28821
2018-05-15 01:31:00	863033069630348628	0.00000	9.15995	15.64074	11.79762	13.70557	13.30094	10.87658	11.82539	0.00203	53.18997	43.18634	56.86826	84.94695	6.02661	96.73698	41.02923	53.44532	32.78541	26.88115	18.57149	72.36024
2018-05-15 01:32:00	359043379931766544	0.00000	8.81186	13.33158	14.92233	8.66834	16.10040	11.36336	12.06150	0.00103	54.71043	32.16402	38.71096	0.35074	44.60006	19.80779	30.52446	65.54759	84.50578	51.93198	30.43807	29.03784
2018-05-15 01:33:00	359043379931766692	0.00000	10.32987	11.67037	13.57729	7.68572	11.40836	12.19241	11.61454	0.00175	47.39455	40.96589	29.72276	28.40269	14.52265	50.49951	44.69668	3.50059	4.16536	35.87319	7.23442	26.21476
2018-05-15 01:34:00	3590433799317661586	1.00000	11.79182	15.73516	12.17903	10.04632	9.98929	10.99029	16.10805	0.00091	46.69020	34.26921	30.45478	37.90083	68.86088	75.08236	92.70807	9.51058	19.98164	53.50148	72.13635	26.20305
2018-05-15 01:35:00	359043379931766601	0.00000	10.13371	14.85457	14.07712	7.92378	12.34850	13.03984	13.61661	0.09126	64.27402	37.03712	71.59724	39.39687	47.87741	67.62748	36.24064	21.43345	78.52577	3.59576	54.06955	98.20136
2018-05-15 01:36:00	8630330696303481081	0.00000	10.31088	14.01274	11.99815	12.40212	15.08650	13.19755	13.75191	0.00195	54.87205	43.69124	70.09682	91.04998	11.91545	72.26435	57.22929	73.89356	32.03985	6.12783	31.39788	25.55724
2018-05-15 01:37:00	8630330696303481537	1.00000	6.56361	8.94507	13.16087	10.38738	10.32175	4.81784	12.49219	0.00205	41.43914	45.00474	55.06684	46.35520	0.98143	17.12717	90.37301	85.01144	47.40124	52.27289	56.76739	6.66309
2018-05-15 01:38:00	359043379931766981	0.00000	8.37044	11.36557	10.05616	11.47137	12.33836	11.82693	13.89232	0.04714	69.86549	78.87999	49.52266	92.65818	31.83304	36.19161	75.18275	26.77237	38.70463	86.41608	37.37465	35.81213
2018-05-15 01:39:00	8630330696303481321	1.00000	11.91600	12.11492	12.29424	8.11555	12.49424	11.79793	12.84925	0.04991	51.33125	66.22368	66.28848	54.18448	44.59221	83.98328	71.55766	73.27795	31.23296	25.68788	11.92458	40.67256
2018-05-15 01:40:00	3590433799317661024	0.00000	10.19003	7.90881	10.97337	8.05687	8.38280	10.74001	14.07597	0.00177	36.58205	30.50378	32.87914	96.20101	28.57033	65.54549	54.32093	92.10368	37.08854	55.27413	84.03776	75.60548
2018-05-15 01:41:00	3590433799317662378	0.00000	11.58459	11.21059	14.41387	9.94099	13.69314	11.03353	10.70297	0.06537	51.17801	53.14191	42.12525	64.48115	39.50725	55.64462	94.19172	84.50311	10.86381	48.21197	22.53979	64.92895
2018-05-15 01:42:00	3590433799317661933	0.00000	8.78749	13.46403	8.13880	13.97969	14.48499	15.16197	11.46696	0.00045	48.63780	50.15766	44.49857	7.07115	54.20097	84.93815	49.99265	42.88872	70.03594	63.95262	80.30976	25.84931
2018-05-15 01:43:00	3590433799317662204	1.00000	13.66339	7.05059	11.46269	9.30840	7.62469	7.89158	13.95880	0.00019	61.38036	41.24455	20.21495	88.99467	48.65398	34.15460	39.29467	17.14009	56.08714	37.02091	33.19680	28.78710
2018-05-15 01:44:00	3590433799317662303	1.00000	13.40993	12.50809	13.78404	9.30540	7.16617	11.05942	14.45694	0.00005	53.53181	65.18727	52.71304	53.80647	34.71269	89.84647	29.38547	99.45131	88.52295	77.26440	72.61536	78.26395
2018-05-15 01:45:00	863033069630348750	1.00000	10.57183	7.89063	12.47415	9.74451	8.41076	10.07315	11.15409	0.00028	32.47130	36.92475	61.30446	42.23183	37.40346	32.72119	7.49129	58.95055	40.23634	36.38923	68.45350	82.49623
2018-05-15 01:46:00	3590433799317662170	1.00000	8.05604	10.43803	11.36159	10.60349	10.24080	6.53800	9.35276	0.00105	70.83579	57.06430	45.61406	62.85803	65.48430	54.98752	29.01967	48.53186	99.48833	18.69864	13.19697	64.55076
2018-05-15 01:47:00	359043379931766346	1.00000	12.13929	15.76451	7.36519	11.07327	10.51028	14.25745	15.28429	0.00306	43.41660	56.65992	42.13842	21.07535	84.49645	28.64981	53.43691	29.03037	39.96764	58.72930	9.35629	99.83656
2018-05-15 01:48:00	3590433799317662402	0.00000	11.26161	13.19515	8.67460	10.20880	10.80619	15.61181	13.94097	0.00021	42.21254	37.14205	40.39248	72.87841	19.00947	15.91271	91.22662	41.34495	27.30053	97.77367	67.54854	19.52029
2018-05-15 01:49:00	863033069630348545	1.00000	8.36670	13.14152	7.01927	9.84193	11.52227	9.84268	13.11929	0.08018	65.12669	50.29382	25.15096	85.82813	62.67960	17.33465	43.07400	65.71236	78.37511	92.29354	43.13443	93.21967
2018-05-15 01:50:00	863033069630348123	1.00000	12.17145	6.45468	11.90251	8.24718	7.27154	12.56002	14.05142	0.00008	37.56561	31.03651	62.52122	23.87812	4.68597	48.02537	56.15084	14.13890	33.04315	66.16855	27.71310	18.53131
2018-05-15 01:51:00	863033069630348271	1.00000	15.13272	5.98154	12.38940	8.92433	6.49519	7.48859	16.40306	0.00005	55.74206	31.48727	43.92010	42.36715	17.55667	58.66591	63.91200	88.85536	48.33395	97.18069	70.33501	49.68435
2018-05-15 01:52:00	3590433799317661438	1.00000	10.08379	11.58874	9.80840	9.87895	9.33258	12.64340	15.36136	0.00267	43.43126	42.15499	53.07698	29.54858	35.56379	35.39272	36.38369	70.45028	15.56256	43.37920	10.74017	30.65678
2018-05-15 01:53:00	3590433799317662139	1.00000	7.39047	16.47446	11.25859	9.50440	13.65924	6.63548	14.45537	0.00592	45.49735	46.03587	32.33965	88.61249	65.82918	16.28327	82.37565	48.84220	68.81289	41.71688	48.83057	43.78221
2018-05-15 01:54:00	8630330696303481891	0.00000	8.17291	14.85622	11.94240	4.22001	10.30825	10.35622	11.99676	0.01415	56.06832	40.40268	68.87262	68.02640	76.40300	79.35998	45.73139	97.14335	25.41509	47.32390	3.21577	36.09790
2018-05-15 01:55:00	8630330696303481982	0.00000	10.75829	17.38598	11.35045	12.88149	13.31498	12.12996	13.13639	0.00149	50.65987	37.95606	54.71200	8.92437	8.35676	85.55264	99.29127	20.21186	58.95113	18.23295	34.15263	73.75363
2018-05-15 01:56:00	8630330696303481057	1.00000	10.75829	10.83198	9.79210	10.85155	10.75969	13.33561	13.30019	0.00005	41.89732	34.60963	54.50233	32.27355	38.74579	32.88600	70.43240	78.51595	61.79045	59.52657	21.15701	4.15820
2018-05-15 01:57:00	3590433799317662394	0.00000	6.54025	13.48818	7.34163	13.55546	11.07587	11.57032	12.40605	0.00112	53.73313	42.54286	39.26129	23.33906	24.00563	97.03509	36.26552	53.78878	86.77867	82.87261	88.09522	70.41656
2018-05-15 01:58:00	3590433799317661792	0.00000	6.63917	10.16613	16.31154	11.92317	14.54042	9.81001	10.06069	0.00082	45.27358	47.86283	65.55472	56.48583	40.91783	58.66074	82.34335	13.77647	19.44985	0.73764	27.30231	89.32786
2018-05-15 01:59:00	863033069630348966	1.00000	10.48123	13.07826	13.75233	7.20649	12.09255	14.09006	10.70570	0.08894	58.95281	46.68153	58.58412	71.12774	7.85797	27.71170	25.62147	21.93552	19.99102	76.09349	89.28886	94.17055
2018-05-15 02:00:00	863033069630348313	0.00000	8.68510	11.30696	9.31617	9.23305	8.22538	8.43714	13.71953	0.00009	55.55947	51.76426	51.43987	57.37307	36.59972	39.26799	2.02480	55.84762	71.72788	8.34890	44.07083	56.82327
2018-05-15 02:01:00	863033069630348941	1.00000	10.10973	11.21114	10.80151	8.93710	11.53809	11.46963	15.61613	0.00012	66.68152	57.13267	57.88039	54.83950	23.13044	91.52560	96.35621	65.47476	34.04942	47.10588	37.70887	22.87031
2018-05-15 02:02:00	8630330696303481099	1.00000	12.40775	11.12644	12.66649	10.14728	9.25457	9.03633	9.12968	0.00052	59.30654	37.26063	39.89463	99.76971	80.14168	89.82190	77.22575	2.24929	52.96818	62.37406	47.29854	13.50328
2018-05-15 02:03:00	359043379931766767	0.00000	9.50777	10.89785	14.71242	6.32789	14.12461	12.77880	12.15000	0.01374	56.50021	41.26834	36.73566	97.80795	27.10323	88.65562	40.97738	13.33099	2.68080	63.06211	74.82819	28.09376
2018-05-15 02:04:00	3590433799317661628	1.00000	10.84059	11.79345	12.85325	9.49156	11.65409	7.35060	8.35603	0.00326	62.34244	45.06880	53.40371	77.29707	17.23668	52.85751	30.58731	61.93706	28.39533	46.34879	55.20719	47.05675
2018-05-15 02:05:00	359043379931766395	1.00000	12.41298	9.61042	10.24251	6.53540	9.62063	9.18973	13.50570	0.00046	70.22000	39.51394	38.28045	56.75626	92.62084	37.28932	98.02800	81.25925	75.27430	16.86786	2.89125	28.76280
2018-05-15 02:06:00	8630330696303482196	0.00000	7.99847	11.91009	5.87799	13.75797	10.09868	15.39859	12.18036	0.00010	60.55573	36.75983	63.39247	89.33084	98.31708	1.30002	43.55616	61.00710	21.12001	48.39945	65.85969	76.62816
2018-05-15 02:07:00	8630330696303482428	1.00000	6.88642	12.68433	8.25247	8.62880	12.51584	8.48501	15.73105	0.39008	41.56419	43.12335	45.26553	77.14476	16.17856	20.35048	90.59732	68.94649	31.66415	46.32300	79.95971	8.73389
2018-05-15 02:08:00	863033069630348107	1.00000	15.05320	7.29028	14.71364	8.87447	8.53951	10.44078	12.97935	0.00048	53.25633	49.48609	53.56856	61.96497	15.66583	34.44424	7.87486	14.03471	89.11280	98.99493	76.32256	11.70249
2018-05-15 02:09:00	3590433799317661313	0.00000	10.00517	13.05987	10.67600	7.47711	13.46474	5.31600	8.98922	0.06725	48.66757	32.85631	38.88522	80.36852	24.47498	75.20819	78.87524	99.13321	99.23954	86.04559	70.75482	65.71566
2018-05-15 02:10:00	3590433799317662022	0.00000	9.39372	10.83975	11.86036	9.13971	14.88900	12.09416	12.52485	0.00064	37.57586	41.38268	54.65373	13.27858	43.93151	55.70034	15.65858	56.80268	36.75729	15.98843	94.59807	80.64358
2018-05-15 02:11:00	359043379931766056	0.00000	7.90462	14.87776	12.27251	9.97857	12.09024	15.53805	14.64789	0.75629	43.60685	57.40529	25.43766	12.94760	24.22361	31.37959	81.52299	81.99523	59.93708	58.62856	76.78302	50.96346
2018-05-15 02:12:00	8630330696303482196	0.00000	8.99151	14.49635	10.63745	14.34979	13.51280	8.95119	12.49388	0.00132	73.60077	39.58596	65.75423	76.96556	81.06302	70.01867	33.52428	9.36648	82.99445	98.04440	83.55944	26.45450
2018-05-15 02:13:00	8630330696303481255	1.00000	8.81534	17.25453	8.76749	9.43258	12.47830	11.72410	17.13613	0.01369	54.35556	20.93534	55.24653	42.25491	36.72648	87.65909	46.41329	79.79028	67.37248	6.99950	95.46388	15.09105
2018-05-15 02:14:00	359043379931766742	1.00000	10.85379	15.79791	4.82460	5.89185	16.16008	15.80179	19.12997	0.18196	57.31947	51.99927	61.39288	14.67704	17.27607	57.44608	18.92826	31.52674	98.55747	52.36650	48.06282	93.92386
2018-05-15 02:15:00	8630330696303482170	0.00000	11.59146	15.48093	12.05501	12.58219	12.42934	11.61273	13.16970	0.00112	53.53299	33.90786	42.82021	50.31041	48.04087	55.77765	72.86801	53.84123	66.77928	94.04886	83.31847	89.79313
2018-05-15 02:16:00	8630330696303481370	0.00000	10.11236	11.97664	6.09874	14.47291	10.43577	14.15522	10.57589	0.00124	53.42089	50.24952	58.65600	69.26623	1.64224	63.67199	20.23853	29.80641	37.78668	87.76550	29.31643	29.34239
2018-05-15 02:17:00	359043379931766874	1.00000	12.47611	12.66725	7.59119	14.36695	11.04538	11.39760	13.05002	0.00386	38.71065	28.25635	59.38946	59.45618	56.75887	70.03113	25.80264	79.96808	42.44359	27.99413	62.32453	42.30686
2018-05-15 02:18:00	3590433799317661875	0.00000	8.49262	10.57096	8.75269	9.70831	14.40976	11.42620	16.94801	0.10136	37.72065	59.97059	41.61423	94.00952	57.75423	81.15495	83.29147	53.25621	49.23444	77.29348	24.10907	49.05592
2018-05-15 02:19:00	863033069630348008	1.00000	9.80796	12.36561	7.72640	9.10297	13.89051	10.44051	12.19319	0.05838	24.27840	71.61919	57.97457	14.67295	52.66664	6.93837	92.95423	13.62354	59.80340	71.20441	87.22982	97.44952
2018-05-15 02:20:00	863033069630348727	0.00000	10.78376	12.79750	8.69116	14.51277	11.75643	14.97980	11.41752	0.00134	49.85197	42.64298	33.91564	80.88018	16.46194	53.11431	43.57631	94.31450	1.49317	6.22480	57.51743	55.76411
2018-05-15 02:21:00	863033069630348347	0.00000	6.03052	12.30823	8.51875	13.00164	11.89904	11.14870	13.67587	0.00046	52.33432	55.52576	55.67379	35.22753	76.83251	93.26783	41.88414	43.09463	9.64593	9.74651	50.08163	69.19523
2018-05-15 02:22:00	8630330696303482147	1.00000	6.26626	13.23744	8.72245	7.92102	12.78604	8.70932	13.19302	0.23085	47.31229	58.18136	50.70804	35.06931	86.24964	62.54112	71.60639	53.41073	77.35505	51.85097	64.09969	9.73912
2018-05-15 02:23:00	359043379931766304	1.00000	10.90146	11.71869	15.33039	7.93523	13.35620	8.44907	8.50757	0.00919	54.98744	14.41818	46.05146	58.17398	39.40013	70.06390	2.84769	46.00107	68.93103	84.59667	16.55700	31.30329
2018-05-15 02:24:00	8630330696303481990	1.00000	13.75425	12.33505	14.97232	9.56449	9.59660	12.25271	10.66621	0.00067	60.81237	60.68081	29.28689	68.90260	38.23930	49.42150	79.89200	66.90353	82.33367	65.41536	39.45496	74.93077
2018-05-15 02:25:00	8630330696303481412	1.00000	6.49300	10.69445	9.72748	11.14130	12.22474	6.60234	5.03053	0.04353	55.34546	40.37742	35.26243	52.68950	50.03254	59.10777	3.72768	27.28208	8.00516	0.35693	27.63195	81.01876
2018-05-15 02:26:00	3590433799317662139	1.00000	8.66659	13.73348	9.42056	6.99403	14.29597	8.12155	12.65619	0.02679	66.60413	74.02068	57.06210	15.56200	52.45499	59.23781	87.32122	89.45573	1.40919	32.66680	47.76959	0.59773
2018-05-15 02:27:00	863033069630348230	0.00000	10.85052	14.65228	10.55556	10.73184	13.40908	9.73534	12.85309	0.00092	36.16591	29.71581	49.53057	22.71671	58.44755	89.35890	92.71723	80.94471	12.54125	39.14466	26.75127	94.75932
2018-05-15 02:28:00	359043379931766825	1.00000	15.81557	11.39401	14.88659	8.37172	11.27296	11.19688	10.22306	0.02201	23.06423	42.71904	46.34262	51.53081	99.92271	84.20057	99.60632	66.40268	83.01534	11.80804	99.42584	90.88297
2018-05-15 02:29:00	863033069630348958	0.00000	9.79780	13.53414	10.59045	10.01778	13.84612	8.65344	14.58829	0.00093	33.76733	51.97750	58.13394	93.91784	13.61546	41.02244	60.94251	83.09825	40.27694	71.09903	40.13257	34.76299
2018-05-15 02:30:00	863033069630348404	0.00000	10.50514	12.36573	11.97863	9.38205	13.19544	11.75704	13.56772	0.03219	47.83185	48.03203	36.57374	80.49266	14.89366	45.74027	36.64800	33.23125	13.26940	12.84988	18.32931	40.45159
2018-05-15 02:31:00	3590433799317661032	1.00000	5.29359	10.51352	9.06217	6.33466	16.61603	9.88127	16.71340	0.60223	61.80168	32.68162	68.73801	8.90829	82.16981	72.69034	86.58517	77.64478	42.74476	19.14476	73.37875	41.22953
2018-05-15 02:32:00	863033069630348420	1.00000	9.09343	11.68116	11.63129	5.98795	12.28627	8.68154	14.99183	0.01392	45.20403	44.98291	63.29902	40.61654	95.88850	70.85803	84.18000	11.95378	51.11018	42.55401	18.66104	24.04641
2018-05-15 02:33:00	8630330696303482360	1.00000	12.99145	15.00477	7.55231	10.22151	12.89372	10.71100	13.56957	0.00222	75.23275	41.90269	66.48099	6.96984	29.82364	57.54432	99.26704	47.57548	57.24355	94.88028	64.35167	18.47884
2018-05-15 02:34:00	359043379931766213	1.00000	14.30844	10.07672	13.33321	9.26448	9.73178	8.73678	12.33147	0.00043	45.37351	55.97746	71.59164	92.92905	98.38260	81.02721	20.89551	50.13929	54.96557	77.49621	7.89947	77.56582
2018-05-15 02:35:00	3590433799317661602	0.00000	10.43587	13.76321	11.36907	7.91991	12.30606	14.28832	13.90980	0.06449	40.62448	49.54416	53.30994	94.96699	66.66045	63.74565	34.34681	37.84848	30.06098	62.45528	94.09349	66.22600
2018-05-15 02:36:00	359043379931766817	0.00000	8.47971	13.33340	9.56191	11.51530	9.49504	7.91073	11.80191	0.00085	51.68601	16.46450	50.07446	2.43183	62.97659	94.22883	77.40342	92.14752	24.36275	44.55179	11.50482	99.04892
2018-05-15 02:37:00	863033069630348677	0.00000	8.56031	13.73158	10.04613	11.22018	9.94039	11.81888	14.17774	0.05890	77.85543	18.99952	54.14409	0.50124	22.13269	29.29391	46.46965	72.93104	79.01128	4.96807	86.61504	43.15430
2018-05-15 02:38:00	8630330696303482444	0.00000	11.34811	13.60792	11.41438	12.50362	12.38352	13.70366	12.03989	0.00025	44.28948	50.32768	35.93277	93.39968	40.32526	16.99811	47.62843	67.47352	28.68512	72.00165	13.26650	71.50569
2018-05-15 02:39:00	359043379931766361	1.00000	10.88892	10.92886	11.89573	10.24919	8.29042	12.37239	14.89954	0.00010	34.80440	29.51298	81.85984	76.28405	18.39818	11.00714	17.71660	45.89036	51.95333	21.75918	97.94507	39.99221
2018-05-15 02:40:00	359043379931766437	1.00000	13.22705	7.66048	12.02860	6.78399	10.00388	8.09600	13.76352	0.00070	65.77141	56.91371	59.06372	78.83891	72.11594	40.27435	12.36079	1.13906	78.82264	50.36273	14.31933	7.22018
2018-05-15 02:41:00	8630330696303481727	1.00000	12.42393	11.93974	14.10948	7.04760	14.67475	11.71041	10.78411	0.00024	62.58192	38.04806	32.75095	69.80796	99.36812	98.99873	53.56634	73.83438	86.95262	64.97282	14.04210	86.66719
2018-05-15 02:42:00	8630330696303481107	1.00000	14.73089	8.29172	13.76592	9.08524	9.12696	7.58320	14.12838	0.00018	61.47673	44.95141	55.22161	90.21020	2.32591	0.74008	94.51640	24.90079	22.96423	45.64016	0.97426	66.65943
2018-05-15 02:43:00	3590433799317661305	1.00000	10.66067	12.97133	9.52555	10.96727	9.19901	10.35571	19.30115	0.00005	43.93006	51.61044	51.09864	82.11627	3.13343	24.58388	64.39418	53.52311	76.40500	98.25112	69.32278	63.24133
2018-05-15 02:44:00	863033069630348388	0.00000	9.93996	13.91848	9.57473	12.10314	13.01874	12.00714	13.12456	0.00095	54.33044	30.85389	35.59991	93.01254	17.10907	64.83734	16.07295	93.15174	37.63955	91.83263	0.13918	44.08885
2018-05-15 02:45:00	8630330696303482014	0.00000	7.86175	13.33845	9.63396	12.46942	13.55587	11.29687	13.94428	0.00025	42.66127	47.86803	50.07896	8.74474	82.07327	81.22134	43.38374	80.56074	14.73538	64.96290	2.38715	72.63445
2018-05-15 02:46:00	8630330696303481834	0.00000	10.51559	17.64277	9.87602	8.80838	10.52292	15.70249	13.77341	0.03575	53.50169	45.21659	48.82279	80.72818	7.08263	61.32645	26.43237	84.05982	36.24069	32.92970	66.13981	33.33036
2018-05-15 02:47:00	3590433799317662006	0.00000	10.42589	11.62776	9.59682	12.83543	12.86100	14.90841	11.69430	0.00012	47.80701	52.94004	63.38584	37.35386	19.34479	94.27774	93.24030	11.67285	57.49218	86.97498	58.02027	2.01748
2018-05-15 02:48:00	359043379931766874	0.00000	10.74490	9.19986	11.66159	10.54215	11.26930	11.43732	10.17576	0.00440	54.43957	50.44659	60.45390	54.89063	46.15192	46.12228	79.85490	46.45812	57.74888	54.78711	44.45189	40.32452
2018-05-15 02:49:00	8630330696303482485	1.00000	11.08125	15.65014	10.82791	6.64850	13.68147	9.43518	14.97320	0.00103	40.59791	39.78892	30.51060	66.52352	68.65395	53.40001	29.33243	34.30211	77.01935	93.71848	13.88874	33.15773
2018-05-15 02:50:00	863033069630348719	0.00000	10.93512	13.17356	14.54911	10.96840	13.97253	15.56411	9.51824	0.00786	64.63434	30.49611	39.04020	66.75484	33.68897	72.35149	30.80137	75.89849	91.06589	33.47779	34.30903	44.48120
2018-05-15 02:51:00	3590433799317662071	1.00000	8.91903	13.85274	8.24586	9.39024	11.74714	10.12489	14.86030	0.13319	48.20753	47.44195	58.73197	70.68179	64.33775	75.57091	29.68465	73.06513	27.26078	36.50735	55.79455	68.28050
2018-05-15 02:52:00	8630330696303481396	1.00000	10.24449	9.98312	10.96962	8.54749	8.26931	9.17892	13.31914	0.00040	39.88618	37.12925	52.12613	14.53814	68.88313	52.74424	56.45138	29.12528	6.11080	13.01159	38.63073	34.12901
2018-05-15 02:53:00	8630330696303482337	0.00000	7.96151	15.16805	8.98859	10.88528	14.79680	11.22051	14.55513	0.00800	52.33038	54.95558	45.98006	89.63036	63.38349	69.95857	92.65486	15.32836	0.64391	35.73817	75.51057	93.65220
2018-05-15 02:54:00	8630330696303481032	1.00000	16.32167	8.94050	16.03661	9.01244	8.98287	11.47430	12.87503	0.00157	46.06619	52.63258	45.57196	92.17286	81.53878	94.50167	36.21628	17.70931	86.38598	12.24195	5.90267	54.62718
2018-05-15 02:55:00	8630330696303482097	1.00000	16.02583	9.60223	14.08325	8.45164	9.57175	4.62058	11.01780	0.00009	57.86743	45.82911	76.59560	8.44025	8.57945	1.76898	43.00387	87.91107	7.43981	14.35619	61.07053	84.90906
2018-05-15 02:56:00	3590433799317661990	1.00000	7.82188	13.35273	10.96976	8.26025	14.23536	6.24702	13.35377	0.01163	49.06877	38.16654	61.92729	82.78980	23.22835	20.43261	61.25043	70.45093	75.62954	79.66429	16.55811	61.98401
2018-05-15 02:57:00	359043379931766676	1.00000	10.01257	8.92213	7.58592	7.26451	13.60581	7.91539	13.33812	0.06039	52.82304	44.90205	54.39958	28.24282	52.37417	26.00571	51.01527	87.90414	14.27098	24.24256	38.06915	92.76136
2018-05-15 02:58:00	8630330696303481586	0.00000	9.82715	14.57829	11.25486	6.36979	11.06016	14.68100	15.10038	0.01847	45.59098	27.08494	52.70992	55.68803	10.95908	81.55373	55.73645	92.49779	13.45892	68.36376	9.49887	32.55965
2018-05-15 02:59:00	8630330696303482139	1.00000	9.70648	11.85797	9.74740	6.58767	15.90446	11.39704	13.58043	0.15688	66.74358	30.74734	61.42279	2.72448	59.47839	45.76801	52.59757	67.96332	9.75006	36.75154	30.72959	13.09434
2018-05-15 03:00:00	863033069630348461	0.00000	10.62951	12.31071	13.74145	8.83886	13.94671	13.18593	11.40891	0.00663	60.87639	34.44571	43.80318	23.51295	61.03078	99.73734	0.09673	53.20780	78.35489	26.51106	38.72144	6.85992
2018-05-15 03:01:00	3590433799317661529	1.00000	11.28911	9.31346	13.54080	8.90077	11.87521	10.22565	12.47092	0.01311	57.26070	26.10931	55.72767	72.74968	2.19768	44.83808	7.01629	24.30388	76.37811	19.76503	23.50364	50.78564
2018-05-15 03:02:00	3590433799317661354	1.00000	9.69488	13.34526	3.46465	8.52957	14.21391	10.91109	14.08514	0.28672	55.48854	41.72935	61.45740	0.24609	23.95855	88.62446	36.27821	28.05245	78.08733	32.76202	5.67124	61.60605
2018-05-15 03:03:00	359043379931766544	1.00000	15.50286	5.54683	13.98901	10.15465	7.86187	6.85247	11.40267	0.00046	50.29324	39.88189	47.17927	30.28333	47.85678	11.10567	83.62417	17.29047	52.07164	20.98223	82.15851	81.98230
2018-05-15 03:04:00	3590433799317662279	1.00000	8.45400	13.24397	9.99503	8.62393	16.52832	8.16680	13.48692	0.01099	65.58004	41.73612	58.59976	8.81566	52.16846	53.71734	70.71464	81.90532	51.48574	85.06874	13.58605	85.51498
2018-05-15 03:05:00	8630330696303481057	1.00000	11.43810	9.53659	13.27908	9.64403	10.98396	6.16965	11.66019	0.00042	42.30118	58.70012	60.48483	83.44755	58.00619	49.03498	19.75103	8.70550	63.21135	62.91029	83.71703	0.53071
2018-05-15 03:06:00	863033069630348057	0.00000	11.51868	10.25698	12.41976	9.46957	9.87833	8.22874	11.17624	0.00071	73.39187	35.01328	73.16475	44.70859	88.26479	42.41915	48.24958	72.72759	25.98476	89.53310	70.00593	20.03100
2018-05-15 03:07:00	3590433799317661404	0.00000	12.33978	14.08240	12.83751	10.50853	11.92382	11.40493	14.60683	0.00113	42.75832	44.20072	32.60466	48.44643	84.51115	97.57676	88.31778	82.56528	29.21312	74.28966	40.17271	49.54391
2018-05-15 03:08:00	3590433799317662485	1.00000	8.44049	13.97168	8.93612	4.85810	15.82452	10.54432	15.60372	0.48166	28.75998	45.47612	59.32154	86.86907	26.33991	79.57619	44.67457	10.84097	11.42396	22.63971	29.87705	0.55297
2018-05-15 03:09:00	3590433799317661370	1.00000	8.08597	10.06325	6.97320	7.94226	14.80397	9.26802	9.97793	0.15662	49.48877	35.57362	49.15553	11.22991	71.91010	10.55260	53.61227	6.49485	25.91994	49.78302	88.94924	99.92196
2018-05-15 03:10:00	3590433799317661826	0.00000	6.97232	12.93038	8.64612	14.51894	11.90335	13.17119	12.22013	0.00010	51.75606	64.71544	56.36039	95.97210	36.05163	18.21522	76.37901	28.67715	70.71121	74.61995	32.77260	95.19756
2018-05-15 03:11:00	359043379931766940	0.00000	9.48675	15.46556	7.97773	12.85856	11.57768	13.05252	13.01050	0.00095	50.30835	40.94471	54.86407	92.71959	23.25834	91.75938	84.26935	33.76439	35.35437	24.59867	51.18126	22.64228
2018-05-15 03:12:00	3590433799317661537	0.00000	8.60774	6.33332	13.05749	10.80855	14.04402	9.44161	13.29647	0.00506	37.53108	47.68920	59.11007	84.26155	23.95782	68.93048	25.29003	41.55078	76.77863	5.84787	18.07962	39.96107
2018-05-15 03:13:00	8630330696303481990	1.00000	13.57692	14.98423	7.42144	11.07713	12.61862	14.37499	16.14667	0.00059	52.27002	47.18648	69.28124	8.11889	90.61711	61.32023	39.75143	12.14300	75.62639	89.71434	52.04622	28.55369
2018-05-15 03:14:00	863033069630348032	1.00000	13.57821	6.76227	11.37928	7.47940	8.28109	8.83911	18.29428	0.00029	52.09566	67.83719	45.15404	45.98997	90.72911	12.80357	77.83226	6.00929	5.31802	8.14114	59.86235	56.28121
2018-05-15 03:15:00	8630330696303481925	0.00000	7.23255	14.78973	12.13176	13.64020	15.10777	11.45581	14.08531	0.00083	54.00608	30.40246	49.71695	22.73270	14.88680	16.32006	80.91698	15.16742	16.19301	56.74285	29.00218	54.42096
2018-05-15 03:16:00	3590433799317661875	1.00000	11.56354	12.40082	10.09476	11.56594	12.53129	7.90430	11.41487	0.00008	57.44513	49.68169	63.65467	87.93021	58.05681	77.21736	48.45491	4.80778	26.15866	9.19396	38.67426	56.18546
2018-05-15 03:17:00	3590433799317661081	1.00000	16.22520	8.40067	15.69764	8.85645	9.15484	9.91910	13.10027	0.00197	55.22713	24.53077	42.24911	2.32548	18.47342	35.83716	67.23703	75.43394	75.02225	55.25905	14.59738	5.32732
