latitude	longitude	store_name	code	location	imei
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348115
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	359043379931766122
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317661362
24.96334	10.18003	Ghat	LY	Africa/Tripoli	359043379931766015
39.45621	-77.96389	Martinsburg	US	America/New_York	8630330696303481917
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766619
13.48082	-86.58208	Somoto	NI	America/Managua	863033069630348453
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481826
32.57756	71.52847	Mianwali	PK	Asia/Karachi	8630330696303481479
26.44931	91.61356	Rangia	IN	Asia/Kolkata	8630330696303481040
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661701
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	359043379931766650
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317661941
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303482238
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	8630330696303482014
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	359043379931766890
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303481099
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482014
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348792
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	3590433799317662311
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	8630330696303482402
34.5624	38.28402	Tadmur	SY	Asia/Damascus	863033069630348701
32.35126	-95.30106	Tyler	US	America/Chicago	3590433799317661784
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303482360
41.91886	8.73812	Ajaccio	FR	Europe/Paris	359043379931766452
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	863033069630348990
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	8630330696303482428
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	863033069630348644
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	359043379931766544
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	359043379931766908
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766221
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	8630330696303481560
35.64889	117.27583	Sishui	CN	Asia/Shanghai	8630330696303482139
41.80753	-87.65644	New City	US	America/Chicago	359043379931766676
54.39304	53.26023	Bavly	RU	Europe/Moscow	359043379931766841
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	359043379931766627
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766643
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	3590433799317661693
41.47892	-87.45476	Schererville	US	America/Chicago	359043379931766866
52.09	5.23333	Zeist	NL	Europe/Amsterdam	863033069630348388
47.98372	10.18527	Memmingen	DE	Europe/Berlin	359043379931766098
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317661388
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	3590433799317661933
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	863033069630348842
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	359043379931766023
30.81383	75.16878	Moga	IN	Asia/Kolkata	8630330696303481198
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766213
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	8630330696303482261
45.78071	12.84052	Portogruaro	IT	Europe/Rome	863033069630348545
32.57756	71.52847	Mianwali	PK	Asia/Karachi	8630330696303482287
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661826
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348701
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	359043379931766551
41.6764	-91.58045	Coralville	US	America/Chicago	3590433799317662469
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348396
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317661735
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303482071
28.88162	120.03308	Guli	CN	Asia/Shanghai	863033069630348024
6.45407	3.39467	Lagos	NG	Africa/Lagos	8630330696303481651
42.30865	-83.48216	Canton	US	America/Detroit	3590433799317661289
30.21121	74.4818	Malaut	IN	Asia/Kolkata	8630330696303481982
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	863033069630348388
38.70734	-77.02303	Fort Washington	US	America/New_York	863033069630348677
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	3590433799317661958
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317661024
56.85836	35.90057	Tver	RU	Europe/Moscow	359043379931766080
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303482469
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	8630330696303481859
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	3590433799317661305
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317661420
51.168	7.973	Finnentrop	DE	Europe/Berlin	359043379931766023
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481263
41.50343	-74.01042	Newburgh	US	America/New_York	3590433799317662436
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317661073
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481594
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317662030
50.8	3.16667	Wevelgem	BE	Europe/Brussels	359043379931766817
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317662048
23.1959	86.51499	Kenda	IN	Asia/Kolkata	3590433799317662063
22.10194	85.37752	Barbil	IN	Asia/Kolkata	3590433799317661990
41.72059	-87.70172	Evergreen Park	US	America/Chicago	8630330696303481024
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	359043379931766429
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	8630330696303482360
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	8630330696303482444
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	863033069630348909
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	8630330696303481370
37.52487	-77.55777	Bon Air	US	America/New_York	8630330696303481719
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303482188
41.55947	14.66737	Campobasso	IT	Europe/Rome	8630330696303481107
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317662329
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317661248
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	8630330696303481396
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317661602
41.6764	-91.58045	Coralville	US	America/Chicago	359043379931766452
6.9909	79.883	Hendala	LK	Asia/Colombo	3590433799317661453
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303482154
50.073658	14.418540	Praha	CZ	Europe/Prague	359043379931766700
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	359043379931766189
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	863033069630348826
-8.66667	-35.71667	Catende	BR	America/Recife	863033069630348768
50.8	3.16667	Wevelgem	BE	Europe/Brussels	8630330696303482097
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	3590433799317661263
44.99012	-123.02621	Keizer	US	America/Los_Angeles	359043379931766692
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303481974
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317661933
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348024
41.9001	-71.08977	Taunton	US	America/New_York	3590433799317661388
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	359043379931766510
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317662352
33.54428	-84.23381	Stockbridge	US	America/New_York	863033069630348040
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	359043379931766130
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348602
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303482444
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	863033069630348115
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	359043379931766833
50.26729	-119.27337	Vernon	CA	America/Vancouver	8630330696303481347
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481990
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	8630330696303481875
43.91452	-69.96533	Brunswick	US	America/New_York	8630330696303481628
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	359043379931766775
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	8630330696303481297
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481776
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303481164
43.1122	12.38878	Perugia	IT	Europe/Rome	8630330696303481339
49.195061	16.606836	Brno	CZ	Europe/Prague	359043379931766825
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	359043379931766767
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303482360
42.97086	-82.42491	Port Huron	US	America/Detroit	8630330696303482428
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	3590433799317661925
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348248
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317661859
38.58894	-89.99038	Fairview Heights	US	America/Chicago	359043379931766668
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	359043379931766791
14.95472	120.89694	Baliuag	PH	Asia/Manila	359043379931766254
39.12074	27.18052	Bergama	TR	Europe/Istanbul	3590433799317662402
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	359043379931766940
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303481008
40.56754	-89.64066	Pekin	US	America/Chicago	3590433799317662071
42.7392	-84.62081	Waverly	US	America/Detroit	8630330696303481362
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481933
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317661495
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317662147
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	3590433799317661057
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	359043379931766676
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	3590433799317661370
21.28306	-89.66123	Progreso	MX	America/Merida	8630330696303481933
41.14676	-73.49484	New Canaan	US	America/New_York	359043379931766239
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	8630330696303481289
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317661453
-12.91667	-39.25	Muritiba	BR	America/Bahia	359043379931766684
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303481164
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	359043379931766726
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	8630330696303481289
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317662063
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303482188
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317661610
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303481776
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	8630330696303481966
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	863033069630348271
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317662170
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	8630330696303481008
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348875
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	3590433799317661560
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	8630330696303482345
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	8630330696303481834
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317661206
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303481891
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317662089
35.72917	10.58082	Msaken	TN	Africa/Tunis	359043379931766999
-31.95224	115.8614	Perth	AU	Australia/Perth	8630330696303481206
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	8630330696303481958
33.92866	-6.90656	Temara	MA	Africa/Casablanca	359043379931766650
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	359043379931766866
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348875
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766643
38.47917	-1.325	Jumilla	ES	Europe/Madrid	3590433799317661545
14.14989	121.3152	Calauan	PH	Asia/Manila	8630330696303481172
39.08367	-84.50855	Covington	US	America/New_York	3590433799317661131
51.08468	7.11393	Burscheid	DE	Europe/Berlin	863033069630348537
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303481115
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	3590433799317662006
40.34912	-111.90466	Saratoga Springs	US	America/Denver	3590433799317661230
39.46667	141.95	Yamada	JP	Asia/Tokyo	3590433799317661362
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481446
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317662147
10.20898	123.758	Naga	PH	Asia/Manila	863033069630348222
44.22639	22.53083	Negotin	RS	Europe/Belgrade	8630330696303481438
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	863033069630348230
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317661917
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317661743
48.06919	11.37703	Gauting	DE	Europe/Berlin	8630330696303481891
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317662493
41.66394	-83.55521	Toledo	US	America/New_York	863033069630348503
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	8630330696303482204
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662311
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	863033069630348958
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348701
33.3213	130.94098	Hita	JP	Asia/Tokyo	359043379931766635
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317661834
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	3590433799317661867
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661511
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481032
51.35084	-1.99421	Devizes	GB	Europe/London	863033069630348495
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661701
36.08497	9.37082	Siliana	TN	Africa/Tunis	863033069630348156
8.56697	123.33471	Dipolog	PH	Asia/Manila	359043379931766486
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	359043379931766304
47.38093	-122.23484	Kent	US	America/Los_Angeles	359043379931766049
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766452
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303481040
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	863033069630348495
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	359043379931766122
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317661545
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317661180
25.6439	77.9129	Narwar	IN	Asia/Kolkata	863033069630348982
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481370
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317662089
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766510
38.45598	48.87498	Astara	AZ	Asia/Baku	863033069630348081
24.96334	10.18003	Ghat	LY	Africa/Tripoli	3590433799317661495
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	863033069630348271
39.45621	-77.96389	Martinsburg	US	America/New_York	8630330696303482394
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303481115
40.57788	-73.95958	Brighton Beach	US	America/New_York	359043379931766627
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303481230
34.14251	-118.25508	Glendale	US	America/Los_Angeles	3590433799317661842
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	359043379931766544
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766361
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	8630330696303481115
37.60876	-77.37331	Mechanicsville	US	America/New_York	863033069630348537
51.26	-2.1875	Westbury	GB	Europe/London	3590433799317661172
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	359043379931766767
37.95143	-91.77127	Rolla	US	America/Chicago	3590433799317662360
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	359043379931766627
41.50343	-74.01042	Newburgh	US	America/New_York	3590433799317661172
38.38479	-0.76773	Novelda	ES	Europe/Madrid	359043379931766213
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	359043379931766049
51.40148	-1.32471	Newbury	GB	Europe/London	3590433799317661347
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	863033069630348784
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303481313
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	863033069630348297
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303481453
45.78071	12.84052	Portogruaro	IT	Europe/Rome	359043379931766890
23.04419	-82.00919	Jaruco	CU	America/Havana	359043379931766361
43.61058	1.33467	Colomiers	FR	Europe/Paris	8630330696303481966
41.27621	-72.86843	East Haven	US	America/New_York	3590433799317661446
51.12794	4.21372	Temse	BE	Europe/Brussels	863033069630348321
39.12074	27.18052	Bergama	TR	Europe/Istanbul	8630330696303482055
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	3590433799317661503
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766866
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303481917
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	3590433799317662469
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	863033069630348859
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317662477
40.2737	-76.88442	Harrisburg	US	America/New_York	359043379931766353
51.65	-0.2	Barnet	GB	Europe/London	8630330696303481305
25.95533	68.88871	Jhol	PK	Asia/Karachi	8630330696303481594
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	359043379931766569
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317661578
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	359043379931766395
41.57439	24.71204	Smolyan	BG	Europe/Sofia	359043379931766510
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303481404
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	863033069630348370
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661248
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481370
40.5576	-74.28459	Woodbridge	US	America/New_York	3590433799317662196
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317661990
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348818
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317662014
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	359043379931766940
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303481875
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	3590433799317661974
53.0233	-1.48119	Belper	GB	Europe/London	359043379931766668
31.76212	-95.63079	Palestine	US	America/Chicago	3590433799317661453
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303481701
33.3213	130.94098	Hita	JP	Asia/Tokyo	359043379931766585
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317661586
35.72917	10.58082	Msaken	TN	Africa/Tunis	359043379931766809
34.9	137.5	Shinshiro	JP	Asia/Tokyo	8630330696303481198
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303481412
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303481727
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	359043379931766031
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	359043379931766692
6.46838	-73.26022	Socorro	CO	America/Bogota	8630330696303482139
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317662311
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317661248
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661735
39.45621	-77.96389	Martinsburg	US	America/New_York	359043379931766692
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	359043379931766163
37.31309	40.74357	Mardin	TR	Europe/Istanbul	863033069630348974
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661305
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	8630330696303482170
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	3590433799317661453
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	8630330696303481016
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	863033069630348909
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	863033069630348313
10.31672	123.89071	Cebu City	PH	Asia/Manila	359043379931766981
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766023
39.59611	27.02444	Edremit	TR	Europe/Istanbul	359043379931766734
3.27833	32.88667	Kitgum	UG	Africa/Kampala	3590433799317661271
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	359043379931766270
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661636
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661016
41.6764	-91.58045	Coralville	US	America/Chicago	863033069630348495
48.06919	11.37703	Gauting	DE	Europe/Berlin	8630330696303481420
16.0438	120.4861	Manaoag	PH	Asia/Manila	863033069630348305
23.0072	-82.4017	Boyeros	CU	America/Havana	863033069630348420
60.18427	24.95034	Kallio	FI	Europe/Helsinki	8630330696303481800
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	8630330696303482428
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766759
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766643
50.9803	11.32903	Weimar	DE	Europe/Berlin	359043379931766833
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	8630330696303482121
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	863033069630348610
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	3590433799317662105
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481735
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317661032
30.5427	-97.54667	Hutto	US	America/Chicago	359043379931766445
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348602
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317662287
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766031
10.61285	12.19458	Biu	NG	Africa/Lagos	863033069630348271
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317661768
43.54072	-116.56346	Nampa	US	America/Boise	359043379931766148
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317661677
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317661149
45.79377	8.88104	Malnate	IT	Europe/Rome	863033069630348834
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317661602
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661891
51.39148	-0.29825	Surbiton	GB	Europe/London	3590433799317662428
32.65246	51.67462	Isfahan	IR	Asia/Tehran	359043379931766726
6.15038	6.83042	Nkpor	NG	Africa/Lagos	359043379931766155
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	863033069630348222
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	359043379931766288
46.32313	-0.45877	Niort	FR	Europe/Paris	8630330696303481057
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	863033069630348644
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	3590433799317661057
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	359043379931766742
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	8630330696303482154
37.60876	-77.37331	Mechanicsville	US	America/New_York	359043379931766510
40.24537	-75.64963	Pottstown	US	America/New_York	359043379931766171
41.50343	-74.01042	Newburgh	US	America/New_York	8630330696303481289
20.88098	75.11937	Parola	IN	Asia/Kolkata	359043379931766833
4.96667	10.7	Tonga	CM	Africa/Douala	3590433799317661289
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317662105
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	8630330696303482261
32.44874	-99.73314	Abilene	US	America/Chicago	8630330696303481313
39.12074	27.18052	Bergama	TR	Europe/Istanbul	359043379931766502
49.738430	13.373637	Plzeň	CZ	Europe/Prague	3590433799317661610
40.70995	0.57856	Amposta	ES	Europe/Madrid	359043379931766031
55.82737	-4.0573	Viewpark	GB	Europe/London	863033069630348511
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303481834
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	8630330696303482006
41.14676	-73.49484	New Canaan	US	America/New_York	8630330696303481701
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303481461
34.09668	-117.71978	Claremont	US	America/Los_Angeles	359043379931766767
41.85059	-87.882	Westchester	US	America/Chicago	863033069630348172
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317661123
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	863033069630348834
48.77644	2.29026	Sceaux	FR	Europe/Paris	3590433799317662469
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	863033069630348552
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	8630330696303481578
50.511002	14.150558	Terezín	CZ	Europe/Prague	863033069630348099
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661842
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	863033069630348487
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	863033069630348875
49.28669	1.00288	Elbeuf	FR	Europe/Paris	3590433799317661073
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	3590433799317661768
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303482451
31.84568	-102.36764	Odessa	US	America/Chicago	3590433799317662121
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317661578
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481339
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317661347
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303482386
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	863033069630348271
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481941
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	359043379931766759
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481750
8.56697	123.33471	Dipolog	PH	Asia/Manila	3590433799317661644
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766825
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	8630330696303482139
38.91817	-78.19444	Front Royal	US	America/New_York	359043379931766759
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317662477
43.61058	1.33467	Colomiers	FR	Europe/Paris	359043379931766650
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481255
49.28669	1.00288	Elbeuf	FR	Europe/Paris	3590433799317662378
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	359043379931766775
