ts	imei	mwra	c.android.youtube	c.katana	c.android.gm	c.android.chrome	c.dogalize	c.updateassist	c.android.vending	c.UCMobile.x86	c.UCMobile.intl	c.raider
2018-05-13 23:25:00	359043379931766650	1.00000	9.72347	8.45857	8.31095	12.15532	12.52698	54.95564	39.15840	24.56630	46.96860	31.90467
2018-05-13 23:26:00	3590433799317661727	0.00000	9.87898	11.30535	11.37515	10.46212	11.04035	44.90258	57.55674	20.40911	65.39519	86.05773
2018-05-13 23:27:00	863033069630348396	1.00000	10.73257	9.60627	14.14637	13.26790	11.69301	48.78316	42.67532	74.10866	52.21292	0.59068
2018-05-13 23:28:00	3590433799317661644	1.00000	7.11309	12.60864	10.42278	13.26547	14.23267	53.26620	42.85534	58.31755	80.32097	78.61738
2018-05-13 23:29:00	3590433799317661008	0.00000	12.30997	12.95224	9.35751	7.72220	10.41260	56.91794	20.11909	34.48013	81.85888	54.84319
2018-05-13 23:30:00	863033069630348677	0.00000	12.98075	11.17741	10.33674	6.44557	14.71666	68.65983	53.72191	89.74457	76.32086	20.98908
2018-05-13 23:31:00	863033069630348727	0.00000	6.23476	15.85096	6.13203	10.16773	12.49393	76.03571	45.44004	16.11511	13.02619	86.06806
2018-05-13 23:32:00	8630330696303482303	0.00000	16.33480	13.69883	9.34560	9.41862	15.14168	50.34774	46.59931	44.72157	92.71469	31.19164
2018-05-13 23:33:00	8630330696303481651	1.00000	7.41213	10.59223	7.67587	13.08794	15.62243	53.23981	49.81713	33.77688	49.40538	46.57900
2018-05-13 23:34:00	3590433799317661024	1.00000	10.06647	9.78851	8.44201	11.93770	15.25975	45.77026	76.42468	29.83996	51.25338	69.70504
2018-05-13 23:35:00	8630330696303481560	1.00000	3.73658	8.90731	10.98365	14.42978	8.29920	41.71764	55.25299	36.12285	74.32276	76.43268
2018-05-13 23:36:00	3590433799317661131	1.00000	6.46820	9.04136	10.35650	12.62303	13.83468	32.87788	31.40502	31.85266	31.32346	17.87240
2018-05-13 23:37:00	8630330696303481297	0.00000	10.10604	13.65140	8.52704	8.36665	15.48884	36.33368	42.66444	8.57303	34.88362	43.76271
2018-05-13 23:38:00	8630330696303481941	0.00000	12.26703	14.84332	10.45725	9.12066	10.14217	48.87925	58.34684	58.64651	29.76436	43.59219
2018-05-13 23:39:00	863033069630348180	0.00000	9.88519	11.24019	10.61856	11.91580	13.50171	56.28350	57.45318	61.75153	90.18814	85.31395
2018-05-13 23:40:00	359043379931766379	1.00000	14.01571	7.55931	11.96364	10.73209	11.92337	51.15602	58.87465	13.44739	62.57241	37.16854
2018-05-13 23:41:00	3590433799317661271	1.00000	8.20460	10.37761	9.82261	12.16460	11.93490	57.29095	41.62090	45.02822	46.22010	80.72656
2018-05-13 23:42:00	863033069630348792	0.00000	14.89643	13.95329	9.39262	8.64537	10.82228	71.23367	39.79632	78.11942	88.37595	39.86529
2018-05-13 23:43:00	3590433799317661131	1.00000	11.75295	10.05496	15.19568	12.30997	12.97239	37.88511	31.74670	54.11217	39.68945	51.62971
2018-05-13 23:44:00	8630330696303482444	1.00000	12.02619	9.39919	8.46487	13.10927	13.93296	58.80806	54.67710	54.88403	95.22218	74.28632
2018-05-13 23:45:00	8630330696303481321	1.00000	13.43886	7.17564	10.35316	13.31807	13.86391	53.07615	42.87398	80.59943	87.08706	22.24337
2018-05-13 23:46:00	8630330696303481594	1.00000	14.61581	8.45687	12.70556	15.91420	12.20068	30.59673	22.72145	67.98793	99.88103	60.81575
2018-05-13 23:47:00	359043379931766585	0.00000	16.13260	11.98730	10.17826	7.15359	10.54685	39.62517	40.35829	78.73668	60.68937	83.50553
2018-05-13 23:48:00	3590433799317662386	1.00000	8.11500	7.88873	10.65280	14.83017	10.49788	49.85454	61.92495	43.75898	63.08927	25.35450
2018-05-13 23:49:00	359043379931766502	1.00000	7.84251	10.86321	7.41823	12.42916	14.14506	56.84556	26.67594	82.57438	23.56368	16.00640
2018-05-13 23:50:00	3590433799317661313	1.00000	10.83056	6.73536	14.32416	14.71219	16.25430	41.12427	49.93926	56.97799	12.48407	67.40460
2018-05-13 23:51:00	8630330696303482345	1.00000	7.42271	8.47211	8.98335	12.32454	12.53356	70.43917	27.42323	77.67953	0.19224	31.52331
2018-05-13 23:52:00	863033069630348347	0.00000	12.81103	11.81314	8.31195	9.81088	10.52281	38.09800	33.75864	79.13954	31.54082	97.14709
2018-05-13 23:53:00	8630330696303482196	1.00000	15.18771	9.49088	10.81024	13.86797	14.45568	42.11427	46.92592	11.76870	45.29441	46.93392
2018-05-13 23:54:00	8630330696303482329	1.00000	7.97223	13.37220	12.97869	11.36025	10.38811	59.17736	65.79922	69.32757	41.09183	69.92262
2018-05-13 23:55:00	863033069630348255	0.00000	12.55999	13.19110	9.84436	6.42617	10.60109	42.81612	51.29835	88.33894	65.40812	66.60428
2018-05-13 23:56:00	8630330696303481941	1.00000	7.22750	6.26395	8.83031	15.24880	10.35347	41.64450	42.26254	99.30470	14.26000	51.75613
2018-05-13 23:57:00	3590433799317662410	1.00000	15.57455	11.63794	10.09701	16.67546	12.05167	58.26173	42.22631	82.52460	86.40341	7.00867
2018-05-13 23:58:00	3590433799317661404	1.00000	6.04883	9.14296	8.12794	11.94708	13.23444	35.47175	27.47894	86.27306	49.36742	49.31539
2018-05-13 23:59:00	3590433799317662089	1.00000	10.46262	12.67291	12.00001	9.35316	8.88998	49.35426	52.10756	96.21893	84.14649	41.04552
2018-05-14 00:00:00	3590433799317662121	0.00000	11.44469	14.86807	10.52770	8.36728	7.54905	59.16073	58.88471	71.23323	87.75001	51.35820
2018-05-14 00:01:00	3590433799317662162	0.00000	13.10886	12.03604	8.38067	11.74989	9.11989	67.04441	52.18525	60.29462	81.44994	32.32628
2018-05-14 00:02:00	3590433799317662279	0.00000	11.36268	9.37533	9.05275	11.19231	14.23952	63.58940	30.66033	47.03719	98.40440	3.60419
2018-05-14 00:03:00	8630330696303481891	1.00000	4.68262	8.13369	9.62659	16.20399	11.34354	28.77606	39.75600	20.56530	30.85310	59.67798
2018-05-14 00:04:00	3590433799317662113	1.00000	6.63493	11.54730	10.71904	10.39951	14.59288	78.07985	60.46388	69.51181	52.46248	42.83600
2018-05-14 00:05:00	3590433799317662162	1.00000	14.20241	5.28251	12.57893	11.77374	15.52063	62.11222	48.64300	1.09335	76.34311	58.35715
2018-05-14 00:06:00	863033069630348248	1.00000	11.96680	10.57988	9.54194	9.32606	14.46311	51.46434	51.61100	31.62494	58.24443	51.51026
2018-05-14 00:07:00	359043379931766494	1.00000	11.17214	10.72986	9.60584	10.39598	12.46643	50.79592	46.81825	92.86578	31.31925	51.48881
2018-05-14 00:08:00	359043379931766999	1.00000	10.64903	10.38306	11.12730	14.11000	9.44102	32.63755	66.19284	27.06919	1.26857	61.66263
2018-05-14 00:09:00	359043379931766932	1.00000	10.47100	9.97129	7.75786	11.51315	13.71581	71.15491	45.96045	67.34080	43.18838	66.48117
2018-05-14 00:10:00	359043379931766171	1.00000	19.11598	7.48997	9.39901	13.74679	9.17001	55.89045	42.35981	30.07348	7.27529	34.17039
2018-05-14 00:11:00	3590433799317661784	1.00000	9.91746	10.85500	12.06899	11.29731	12.86209	60.73902	42.46080	95.52723	79.03047	27.93451
2018-05-14 00:12:00	359043379931766304	1.00000	12.43911	11.16182	10.30572	10.92343	15.71688	54.98449	49.42965	89.95977	10.28654	9.66433
2018-05-14 00:13:00	8630330696303481578	0.00000	8.16709	13.77380	8.84664	8.35320	11.58148	58.34416	46.91106	62.56423	84.36969	77.59140
2018-05-14 00:14:00	359043379931766015	1.00000	11.26920	15.17455	8.76080	6.12438	14.94587	52.98212	40.73561	41.51501	2.56642	51.52716
2018-05-14 00:15:00	8630330696303482196	1.00000	12.05339	8.81646	13.27008	14.12641	13.90628	52.16845	38.38157	7.78077	34.94802	88.03205
2018-05-14 00:16:00	8630330696303481123	1.00000	10.38472	8.77944	13.88539	9.88174	12.32880	66.04066	51.15185	67.66300	9.96304	43.59854
2018-05-14 00:17:00	863033069630348859	0.00000	9.49106	14.23564	6.68925	9.13504	15.11374	81.99966	37.95457	34.00464	79.35665	70.17941
2018-05-14 00:18:00	8630330696303481057	1.00000	12.03148	10.51764	12.81398	14.82675	7.74927	69.51601	37.30644	88.72945	9.44992	28.39334
2018-05-14 00:19:00	3590433799317662444	1.00000	9.74085	8.84755	17.68070	11.59957	15.58896	72.55627	71.47872	40.55077	16.36743	92.21151
2018-05-14 00:20:00	3590433799317661743	1.00000	11.98529	10.10129	9.47846	10.01758	11.46777	44.06346	26.23655	8.16083	64.48477	7.85880
2018-05-14 00:21:00	8630330696303482089	1.00000	12.41466	7.14598	8.58553	18.32186	14.93626	79.90651	56.84684	5.20789	48.45166	54.31591
2018-05-14 00:22:00	8630330696303481826	0.00000	14.00889	13.91248	11.75986	10.58362	7.45660	76.43670	51.41556	19.21270	6.25507	28.52194
2018-05-14 00:23:00	359043379931766668	1.00000	8.70704	12.98113	6.97597	10.30156	5.90766	45.19584	53.12530	94.46857	10.68903	89.61432
2018-05-14 00:24:00	3590433799317661453	0.00000	9.18825	15.39007	7.54582	8.34483	13.59146	63.21793	37.50567	41.13038	70.85488	35.14217
2018-05-14 00:25:00	359043379931766049	1.00000	13.35967	7.16362	8.58684	10.67491	13.33846	29.27879	50.40648	91.71928	9.46471	18.39795
2018-05-14 00:26:00	359043379931766627	1.00000	12.15018	10.47266	11.95142	13.86821	14.14102	73.14357	31.36311	20.54328	69.01242	76.44411
2018-05-14 00:27:00	863033069630348685	0.00000	9.29915	13.06347	8.46017	11.33807	11.50064	30.77751	43.69907	25.71709	71.84680	97.55359
2018-05-14 00:28:00	8630330696303482147	0.00000	13.56138	12.21023	9.38577	8.87441	11.17071	51.65519	59.42367	53.48950	28.61922	36.19698
2018-05-14 00:29:00	3590433799317661057	1.00000	18.88447	10.17562	10.59279	16.04301	13.50329	52.00401	32.33373	77.40480	37.28781	29.88836
2018-05-14 00:30:00	3590433799317661156	1.00000	9.94173	9.52644	9.10857	12.09992	13.74749	41.67416	60.05192	92.91007	94.96264	13.70892
2018-05-14 00:31:00	8630330696303482204	1.00000	8.91182	8.69168	10.64601	14.68552	10.79721	33.61302	45.20000	0.20531	65.37072	92.51606
2018-05-14 00:32:00	863033069630348339	0.00000	13.55795	12.80665	8.99505	9.23530	9.05973	46.82891	41.48656	66.05721	22.56907	96.34401
2018-05-14 00:33:00	8630330696303482345	0.00000	13.54171	10.36294	12.66191	8.49089	12.31930	66.51385	61.72734	97.67899	88.00488	57.23276
2018-05-14 00:34:00	8630330696303481065	1.00000	11.44233	6.24848	13.32026	11.74965	11.75368	62.93192	61.75544	77.36520	50.69682	49.96608
2018-05-14 00:35:00	8630330696303481446	1.00000	13.99175	9.37089	11.54111	13.12973	12.70483	84.11535	49.89911	87.52262	0.88015	65.31306
2018-05-14 00:36:00	863033069630348354	1.00000	11.96520	10.36980	9.20224	10.78546	13.01768	47.07221	55.81542	70.65690	53.16777	3.10342
2018-05-14 00:37:00	8630330696303481768	1.00000	8.15996	9.19084	11.38975	10.86953	9.93243	58.95739	66.68084	18.26209	83.74756	18.36618
2018-05-14 00:38:00	863033069630348040	1.00000	11.06009	7.32788	7.20682	11.68173	14.92280	56.32753	41.84869	11.13605	16.97819	45.87478
2018-05-14 00:39:00	3590433799317662147	1.00000	12.75042	9.20589	12.83276	10.45576	10.93019	54.66789	74.41455	17.57035	97.93430	17.34212
2018-05-14 00:40:00	359043379931766452	0.00000	12.97385	7.17855	12.54034	11.38399	13.17199	43.43761	38.48906	94.90203	21.11823	21.67401
2018-05-14 00:41:00	8630330696303482063	0.00000	4.26677	15.59473	7.68588	12.26838	8.28555	64.19441	50.13753	50.53378	59.83603	14.55194
2018-05-14 00:42:00	8630330696303482030	1.00000	7.71155	16.83231	5.81139	6.98730	12.23296	67.20610	44.28998	8.57327	26.58086	54.55580
2018-05-14 00:43:00	3590433799317662048	0.00000	10.03203	13.75864	5.99634	6.57264	7.50676	34.54505	38.39610	3.94213	35.08302	20.59394
2018-05-14 00:44:00	863033069630348818	1.00000	12.87183	11.96716	13.27329	16.20806	13.77928	56.09556	29.81487	7.47729	66.16691	89.15749
2018-05-14 00:45:00	8630330696303481594	1.00000	10.94074	13.36447	10.73076	6.69190	14.79691	36.90052	32.42738	62.34665	98.92905	44.15764
2018-05-14 00:46:00	863033069630348099	1.00000	14.75281	10.69992	14.82202	15.89600	12.63079	49.05690	39.61336	31.65077	29.11397	53.55496
2018-05-14 00:47:00	8630330696303481271	0.00000	8.13347	14.80661	6.93201	7.66822	12.47187	42.25741	24.54228	82.13086	64.92544	19.71131
2018-05-14 00:48:00	3590433799317661511	1.00000	9.43209	9.20527	8.19655	13.89982	14.33583	54.63093	55.80025	63.11327	64.05380	14.66433
2018-05-14 00:49:00	863033069630348826	0.00000	6.92551	13.52118	7.25157	9.52359	10.03406	64.70543	41.12184	66.44897	95.75451	67.18901
2018-05-14 00:50:00	8630330696303482204	0.00000	7.90324	9.33610	8.84090	10.75964	11.44484	42.06287	47.75749	55.05585	6.25903	76.80501
2018-05-14 00:51:00	359043379931766841	1.00000	9.43688	7.42417	10.74948	11.68914	11.59141	45.40499	70.80085	19.13350	42.06510	23.02830
2018-05-14 00:52:00	3590433799317662378	0.00000	13.76825	10.15187	11.50234	12.57787	10.08436	69.09893	47.83983	24.85856	5.94244	12.20493
2018-05-14 00:53:00	863033069630348222	1.00000	13.10248	7.77416	12.43001	11.80924	11.41959	62.95089	52.13557	29.27596	10.31080	55.86375
2018-05-14 00:54:00	359043379931766700	1.00000	12.22115	8.92325	16.00137	11.83123	9.62372	53.33993	51.96485	58.03837	86.36152	44.24965
2018-05-14 00:55:00	359043379931766015	1.00000	13.61816	8.29973	10.82694	13.61275	11.92340	53.31973	65.70729	96.23977	5.19564	57.42276
2018-05-14 00:56:00	359043379931766122	1.00000	12.59292	7.60275	14.03521	11.77749	14.39886	54.47407	22.42524	47.05952	73.65268	0.99939
2018-05-14 00:57:00	3590433799317661131	1.00000	3.13152	9.91269	9.25779	12.95018	8.64837	62.37883	56.17172	92.39741	47.82449	69.77679
2018-05-14 00:58:00	359043379931766742	1.00000	8.70741	13.35835	10.46965	7.79508	9.68278	55.97053	41.90486	6.80271	23.50717	37.54369
2018-05-14 00:59:00	3590433799317661354	0.00000	5.21433	12.67530	7.24318	14.84417	11.66868	63.18140	62.32899	81.01413	51.46608	92.19920
2018-05-14 01:00:00	863033069630348362	1.00000	6.76637	10.61139	9.29377	14.08068	11.79860	34.60642	55.05841	92.49805	33.70306	95.59023
2018-05-14 01:01:00	863033069630348461	1.00000	13.86702	6.49160	11.03593	8.15159	11.96262	89.15828	47.34268	16.07396	14.70888	49.52947
2018-05-14 01:02:00	8630330696303481727	0.00000	12.70333	11.92151	7.35625	10.45850	8.50831	64.93131	57.14708	8.91206	96.66025	48.23858
2018-05-14 01:03:00	8630330696303482113	0.00000	13.73998	10.92074	5.79357	11.42112	9.65890	50.51101	41.16805	24.54567	77.99798	66.71842
2018-05-14 01:04:00	359043379931766692	1.00000	11.66192	9.63772	12.30421	10.84247	14.73320	57.77922	50.72679	93.90946	37.39851	48.05306
2018-05-14 01:05:00	3590433799317661446	0.00000	10.20590	10.53601	9.29567	7.30956	9.26715	33.14843	49.51323	16.29472	98.87004	94.82705
2018-05-14 01:06:00	8630330696303481081	0.00000	16.22892	12.43215	9.69968	9.03615	8.96491	49.80481	64.10153	38.16169	90.53237	80.49696
2018-05-14 01:07:00	8630330696303482279	0.00000	13.96469	11.90685	13.20322	14.71568	13.97693	54.73777	14.19489	79.33586	20.58421	43.95399
2018-05-14 01:08:00	3590433799317661560	1.00000	8.76830	8.44949	11.30822	11.66951	11.72536	42.72863	55.05857	64.70446	59.20079	92.97123
2018-05-14 01:09:00	863033069630348180	1.00000	12.49457	9.61143	11.82803	13.99137	11.16046	51.96122	55.88247	45.18834	39.08705	0.08489
2018-05-14 01:10:00	3590433799317661487	0.00000	11.80013	12.76032	10.28855	8.65644	6.40641	38.74479	49.07551	57.67328	43.34362	22.27272
2018-05-14 01:11:00	359043379931766916	1.00000	14.85753	11.61309	14.57822	17.83500	12.78817	47.54913	43.43135	66.91486	2.10703	41.05647
2018-05-14 01:12:00	863033069630348628	1.00000	10.96723	10.26008	5.30379	12.04328	18.60002	69.97158	42.73616	89.03537	46.07131	91.48661
2018-05-14 01:13:00	8630330696303481974	0.00000	7.75102	16.46147	6.78224	9.56703	13.60907	46.79654	46.92237	68.63059	57.01113	82.30586
2018-05-14 01:14:00	8630330696303481628	0.00000	7.68460	14.73428	7.84264	9.76773	14.05601	57.27013	80.10067	96.68119	35.24603	55.00638
2018-05-14 01:15:00	3590433799317662386	0.00000	12.08273	13.54901	8.34859	10.44609	6.06524	48.61527	44.27651	24.54143	87.80712	73.84564
2018-05-14 01:16:00	863033069630348735	1.00000	16.35027	11.17708	10.24553	16.98490	12.16999	28.25525	62.14860	94.04608	28.18342	82.00259
2018-05-14 01:17:00	3590433799317661008	1.00000	14.49514	10.06123	10.91132	11.74240	11.20137	35.11947	50.41621	7.01914	69.29294	61.91805
2018-05-14 01:18:00	863033069630348057	1.00000	10.66540	11.91610	14.00007	11.47439	10.82681	65.74473	52.23236	45.43226	49.15550	69.82599
2018-05-14 01:19:00	8630330696303482329	1.00000	12.80147	7.07554	11.77907	11.19619	12.37886	52.77972	46.44032	87.86717	82.00145	57.33856
2018-05-14 01:20:00	863033069630348453	0.00000	14.30016	12.88250	11.25047	6.32657	8.27396	54.66246	44.48792	15.34800	60.04750	23.64995
2018-05-14 01:21:00	8630330696303482436	0.00000	12.15716	13.69992	7.67801	9.80064	8.96107	51.97750	41.95211	14.77627	37.69907	63.25019
2018-05-14 01:22:00	359043379931766247	0.00000	12.64408	8.57433	12.56775	13.49912	12.82215	41.55536	41.48510	86.32890	63.40312	27.82100
2018-05-14 01:23:00	359043379931766874	1.00000	10.91643	7.54960	12.02095	12.72014	11.84958	61.05762	56.73482	27.53170	3.56775	66.48860
2018-05-14 01:24:00	3590433799317662329	1.00000	15.48744	13.04156	12.11957	15.70427	11.44960	58.59567	41.21330	57.24319	53.53254	42.14418
2018-05-14 01:25:00	8630330696303481388	1.00000	9.90126	8.85818	8.34201	14.21965	14.77320	48.93905	48.12720	85.84325	48.69470	37.74817
2018-05-14 01:26:00	3590433799317661115	1.00000	13.67709	7.89057	14.06054	12.11354	15.22442	53.66839	68.50378	23.22109	49.31060	72.45955
2018-05-14 01:27:00	3590433799317661065	0.00000	10.21721	15.52608	8.95202	9.16761	5.80552	61.75810	33.85429	17.54750	37.36778	27.49578
2018-05-14 01:28:00	3590433799317661461	1.00000	6.00628	10.23285	8.22797	12.85436	13.01989	51.08347	44.13024	67.60592	44.60100	99.27065
2018-05-14 01:29:00	8630330696303481412	0.00000	15.31912	12.75681	9.02008	7.55497	13.39806	63.68226	43.47765	78.36441	78.63317	42.23101
2018-05-14 01:30:00	8630330696303481859	1.00000	5.98555	9.91651	9.11520	14.34758	11.99413	69.30007	44.07454	74.35680	95.57053	39.67480
2018-05-14 01:31:00	359043379931766908	1.00000	7.29223	8.83974	11.53222	13.70074	10.20298	80.94453	49.40954	6.79257	55.41818	48.83514
2018-05-14 01:32:00	863033069630348487	1.00000	12.68507	9.92830	8.68564	10.85601	14.97124	69.87131	52.18850	13.24277	72.90402	96.46238
2018-05-14 01:33:00	8630330696303482162	0.00000	7.55964	13.02761	8.21720	11.28476	13.67140	40.96220	51.06824	83.83467	11.72285	16.17549
2018-05-14 01:34:00	359043379931766122	1.00000	13.20905	12.30385	13.72142	15.65294	12.29223	54.88650	53.18639	97.14452	46.98208	50.04941
2018-05-14 01:35:00	3590433799317661859	1.00000	11.07767	5.73903	8.14954	12.27714	12.02409	54.19355	26.68347	47.23277	29.76347	70.56714
2018-05-14 01:36:00	3590433799317661214	1.00000	10.39474	7.90819	8.59105	14.64018	11.73414	61.18266	46.08890	56.87751	11.65943	59.61995
2018-05-14 01:37:00	8630330696303481578	1.00000	8.63085	7.70881	5.71317	15.32685	15.48246	70.98844	42.23065	54.13873	71.43684	16.96485
2018-05-14 01:38:00	863033069630348313	0.00000	9.12777	12.72805	7.25585	8.55796	5.32917	56.31974	55.85335	83.26024	57.24142	35.02798
2018-05-14 01:39:00	3590433799317661552	0.00000	10.19572	15.09889	12.41615	7.57345	10.07895	56.94415	28.39042	2.80182	61.03909	57.88948
2018-05-14 01:40:00	8630330696303481313	1.00000	16.73131	11.44030	10.26345	13.79441	8.43206	50.13361	41.67585	99.73581	55.05269	23.74660
2018-05-14 01:41:00	3590433799317662329	1.00000	8.65508	13.46399	7.86716	14.70018	16.16604	30.27211	33.84451	31.52512	15.38127	13.64038
2018-05-14 01:42:00	3590433799317661180	0.00000	8.27320	12.87318	10.91271	11.48810	6.34569	52.47041	46.29587	60.96384	58.88774	62.08399
2018-05-14 01:43:00	359043379931766270	1.00000	10.62338	9.64357	8.93354	12.16529	11.97700	58.19865	60.09887	54.12368	45.72870	1.12366
2018-05-14 01:44:00	3590433799317661511	1.00000	9.11967	11.53320	9.49039	12.50382	11.80508	55.45655	61.16359	7.15884	9.79282	38.98062
2018-05-14 01:45:00	8630330696303481065	1.00000	7.99553	8.66963	9.99430	13.95015	12.23243	68.00502	59.53256	36.24132	28.86377	86.14628
2018-05-14 01:46:00	359043379931766874	0.00000	11.95772	10.95415	8.64078	7.87478	8.53342	60.19904	62.58025	9.80528	18.60382	43.41817
2018-05-14 01:47:00	359043379931766643	1.00000	9.91001	7.92741	10.37985	14.31008	11.70729	68.76593	55.66740	28.09178	84.11672	78.71123
2018-05-14 01:48:00	8630330696303481099	1.00000	12.50462	9.18877	9.85502	14.39393	13.45805	36.38067	50.75384	59.89979	47.36300	37.28688
2018-05-14 01:49:00	8630330696303482055	0.00000	9.73224	12.13840	12.06790	10.65122	10.59695	45.78127	36.38705	36.99852	16.11513	4.75688
2018-05-14 01:50:00	3590433799317661230	1.00000	15.92285	6.88300	11.98552	13.98770	15.49007	45.44203	49.18012	6.04817	91.25545	85.88530
2018-05-14 01:51:00	8630330696303482055	1.00000	12.79428	10.67959	9.05335	10.28874	12.35962	64.26636	28.06129	0.53844	85.07115	15.87997
2018-05-14 01:52:00	3590433799317661552	1.00000	11.72635	8.89551	14.01913	12.77200	11.11745	77.63016	55.59428	16.75565	30.46700	52.35517
2018-05-14 01:53:00	359043379931766874	0.00000	12.92039	12.20358	10.46348	10.48708	8.51318	44.67613	33.12123	83.73200	18.58056	31.61999
2018-05-14 01:54:00	8630330696303481511	0.00000	12.99714	12.24107	10.45614	10.37801	9.03438	68.48728	59.37071	89.21252	24.19478	53.26016
2018-05-14 01:55:00	8630330696303482329	0.00000	12.34603	6.52484	8.60283	12.31281	15.21984	52.73187	39.04442	44.61052	74.42976	9.28479
2018-05-14 01:56:00	863033069630348545	1.00000	11.61469	8.18238	12.35362	13.33348	11.22155	50.19423	50.70336	48.49602	64.69621	39.04289
2018-05-14 01:57:00	359043379931766999	1.00000	7.10719	9.99934	10.08903	13.24381	11.77381	49.65254	57.91638	0.22374	34.21753	27.75193
2018-05-14 01:58:00	3590433799317661347	1.00000	9.98569	7.04540	10.79321	11.84651	10.53272	56.38057	50.04048	56.19522	81.85105	98.36968
2018-05-14 01:59:00	8630330696303481008	1.00000	8.84363	6.89043	10.66065	7.38718	14.09495	30.58101	23.80346	14.18744	89.22474	21.91642
2018-05-14 02:00:00	863033069630348909	0.00000	8.96155	12.78533	7.46686	9.41904	13.93734	67.50429	27.20461	69.79619	31.27458	52.97862
2018-05-14 02:01:00	8630330696303481784	1.00000	7.28800	12.66797	8.13733	12.90384	14.60875	56.37728	41.89387	63.74364	29.90337	76.72540
2018-05-14 02:02:00	359043379931766353	0.00000	6.84552	14.02177	7.01762	7.03509	12.16165	59.67514	66.91890	45.30811	55.64276	80.05202
2018-05-14 02:03:00	3590433799317661883	1.00000	8.73258	8.69699	13.24432	9.36679	8.07248	31.14682	52.18910	67.78866	36.19931	37.81866
2018-05-14 02:04:00	359043379931766668	1.00000	8.99721	9.70460	15.54851	13.76928	15.60280	34.77636	51.78443	74.74422	7.92194	19.08165
2018-05-14 02:05:00	359043379931766221	0.00000	7.60392	16.16133	8.74669	9.81791	8.64137	60.04133	56.24032	34.23023	7.48430	83.72790
2018-05-14 02:06:00	8630330696303481453	0.00000	12.39078	12.08102	9.20281	6.94252	9.08021	56.97658	54.27465	11.02435	88.58877	35.80787
2018-05-14 02:07:00	863033069630348404	0.00000	13.32118	14.01731	10.36087	11.06414	10.35349	84.64090	60.99578	87.57451	63.25478	89.88175
2018-05-14 02:08:00	8630330696303481644	1.00000	15.37581	12.06042	11.55966	15.75323	11.35678	57.78654	71.32891	74.73556	47.83628	4.04304
2018-05-14 02:09:00	3590433799317662154	1.00000	10.39543	10.06216	6.98167	18.01817	14.09212	45.11494	44.94371	62.87036	36.73281	11.84442
2018-05-14 02:10:00	8630330696303482162	1.00000	11.04516	7.97323	10.18325	9.78455	11.07866	57.04953	48.36244	61.73156	40.93273	40.48352
2018-05-14 02:11:00	863033069630348040	0.00000	9.85124	9.08814	7.76424	12.80303	14.45758	32.82697	56.25559	0.18899	26.63539	66.57113
2018-05-14 02:12:00	8630330696303482246	1.00000	13.48538	8.18010	12.86011	13.42973	15.89263	55.17517	32.65213	13.47382	35.81623	16.84711
2018-05-14 02:13:00	8630330696303481800	1.00000	12.94924	8.52303	9.84649	13.02038	14.82351	62.50357	60.04669	41.53663	96.86604	2.00892
2018-05-14 02:14:00	3590433799317662451	1.00000	13.08876	9.24416	13.41914	16.41000	12.08507	73.69148	55.69473	20.30339	72.83975	12.13158
2018-05-14 02:15:00	359043379931766783	1.00000	13.23125	11.03934	12.33410	11.45944	12.69795	63.84424	39.32079	47.14294	96.49733	20.96261
2018-05-14 02:16:00	359043379931766619	1.00000	11.00849	7.66341	13.52057	11.47356	14.67304	37.00984	42.28884	54.43847	25.62313	36.74778
2018-05-14 02:17:00	863033069630348461	1.00000	12.40852	11.49138	14.81103	13.30004	9.27966	40.27319	66.85894	50.46084	56.72266	92.64068
2018-05-14 02:18:00	3590433799317661982	0.00000	11.07245	8.95744	10.98109	13.18508	11.85553	64.35684	44.85443	54.98846	38.49256	22.47183
2018-05-14 02:19:00	3590433799317662311	0.00000	12.71075	12.00365	9.24298	9.71197	7.53876	42.20795	58.15029	94.40492	2.94414	22.13893
2018-05-14 02:20:00	359043379931766072	0.00000	11.21501	13.61075	9.36379	10.83113	7.58898	50.08901	43.90944	48.63840	28.51571	99.65985
2018-05-14 02:21:00	3590433799317661768	0.00000	9.43481	11.77131	7.72954	8.45910	14.24244	47.31042	70.75155	43.74150	64.62680	7.41905
2018-05-14 02:22:00	3590433799317661834	1.00000	16.39614	9.15690	13.03104	13.64194	10.95908	71.78205	42.18237	56.96322	9.63929	42.72118
2018-05-14 02:23:00	8630330696303481339	0.00000	8.23240	13.35038	7.17290	8.92901	15.18454	47.71705	48.23180	26.12021	8.11860	88.42627
2018-05-14 02:24:00	359043379931766940	1.00000	18.29637	7.51435	11.47703	13.88337	13.13692	54.14888	44.18638	56.92874	18.06930	60.26994
2018-05-14 02:25:00	863033069630348214	1.00000	12.68902	9.29708	8.53176	12.59819	12.11496	44.74128	48.96740	43.48423	80.38804	8.53352
2018-05-14 02:26:00	3590433799317661305	0.00000	10.02659	13.08679	7.62344	12.70263	14.53498	36.50675	18.25544	35.89520	31.04150	95.26189
2018-05-14 02:27:00	3590433799317661834	1.00000	6.65062	9.11383	7.70269	15.86879	14.28099	41.38921	58.09949	23.80723	1.56532	98.09693
2018-05-14 02:28:00	863033069630348917	1.00000	11.62232	9.55157	10.56509	13.43524	13.84788	42.37044	44.42833	17.48866	20.09922	10.63802
